timestamp,open,high,low,close,volume
2003-02-28,28.2000,28.3000,24.4500,26.3600,9114802
2003-01-31,26.9000,29.9600,26.9000,28.3000,13579421
2002-12-31,37.4100,39.6000,25.0600,27.0000,13962297
2002-11-29,40.0000,42.5000,33.0100,37.0200,19176741
2002-10-31,40.2200,40.4500,29.7500,40.4000,24990845
2002-09-30,38.2900,45.6000,37.0400,40.3300,8758075
2002-08-30,46.6000,46.7000,36.0000,38.5000,8623527
2002-07-31,45.4500,48.5500,39.8500,46.5600,5745750
2002-06-28,45.2000,50.5000,43.1700,45.5600,3073541
2002-05-31,49.3400,55.1500,43.0900,44.3000,5940536
