timestamp,open,high,low,close,volume
2019-09-30,59.4300,66.5200,59.4300,64.9100,16721625
2019-08-30,63.5700,64.7900,57.1200,59.7200,22066841
2019-07-31,64.1000,65.9100,62.4200,63.3600,24888510
2019-06-28,58.0100,64.0000,57.8500,63.9100,21378268
2019-05-31,62.0000,63.2600,57.8200,58.2000,21399787
2019-04-30,56.3000,62.3800,56.1100,61.9000,31412367
2019-03-29,61.8600,62.0200,53.3900,56.1200,48633352
2019-02-28,64.1700,67.6400,60.9700,61.7000,23269355
2019-01-31,59.9300,66.6000,57.2800,63.9500,34694311
2018-12-31,73.8800,74.5700,57.4200,60.8500,41147247
2018-11-30,61.7200,74.8300,61.7200,73.2600,32949372
2018-10-31,68.7100,69.1400,59.5500,61.4200,43355866
2018-09-28,67.6800,70.7500,66.0700,68.8600,25862096
2018-08-31,62.5500,68.0900,60.0400,67.4900,29245361
2018-07-31,60.1700,65.7600,57.9700,62.8300,43304812
2018-06-29,61.0000,64.8600,59.5300,60.3900,42832572
2018-05-31,65.0600,65.7100,57.5300,60.8100,48741681
2018-04-30,61.6700,70.2500,57.6000,64.9300,51570767
2018-03-29,64.2900,69.1600,61.2000,61.9600,40982730
2018-02-28,65.5400,67.5000,61.0800,64.5000,54438635
2018-01-31,74.0400,75.4600,59.2500,65.7300,62582104
2017-12-29,69.1000,76.0600,66.5000,73.5100,32896780
2017-11-30,65.6500,70.5100,61.1000,69.1700,38741452
2017-10-31,76.3000,82.6800,64.7700,66.0300,47956227
2017-09-29,75.1000,78.4400,71.1700,76.2700,33703428
2017-08-31,85.9000,87.1700,73.2900,74.6600,28404195
2017-07-31,90.2700,95.7500,83.4100,85.2300,24527771
2017-06-30,87.2600,93.1600,87.0400,89.7600,24616256
2017-05-31,85.3400,87.3408,82.0300,87.0500,31158561
2017-04-28,92.4200,92.5900,83.7600,85.0900,27282971
2017-03-31,98.0400,101.4300,89.0000,92.2200,33578285
2017-02-28,93.8300,98.8900,92.3700,97.8200,22823089
2017-01-31,88.9200,96.2700,86.2200,93.8200,26671599
2016-12-30,81.9000,91.8900,80.7200,88.7300,26913395
2016-11-30,72.2400,83.4700,69.1200,82.2700,21643227
2016-10-31,65.6000,75.3100,65.6000,72.2200,25457752
2016-09-30,67.8100,71.6300,64.1900,65.8600,26213631
2016-08-31,67.3500,68.4800,64.2500,67.5300,25507250
2016-07-29,58.2400,68.8500,56.4500,67.2200,37759500
2016-06-30,66.2200,67.9500,54.5100,58.2900,42051434
2016-05-31,70.5600,71.0000,64.4300,66.4000,59728905
2016-04-29,81.2600,83.2600,70.1200,70.4300,35817363
2016-03-31,74.2000,83.0900,73.9600,82.0200,25769092
2016-02-29,70.0500,75.5100,61.5800,73.9000,24659011
2016-01-29,79.1600,79.2900,64.1800,70.4000,35610508
2015-12-31,79.8400,87.1710,79.6200,80.5100,25545948
2015-11-30,76.5400,82.2100,74.8200,79.7300,20205758
2015-10-30,78.8800,81.7000,72.8900,76.2500,37014992
2015-09-30,74.0900,82.7800,73.6500,79.4500,30272649
2015-08-31,76.1400,82.1500,58.9200,74.8600,26783030
2015-07-31,65.5500,77.8000,62.5900,75.7500,32106451
2015-06-30,65.0100,67.4800,58.1500,64.4300,34035773
2015-05-29,64.4800,68.2700,62.1500,64.6400,22536827
2015-04-30,65.3300,68.6800,61.5391,64.0600,26288296
2015-03-31,64.4000,69.4200,62.7700,66.1800,26679555
2015-02-27,67.7000,68.0000,61.3500,63.6500,32970120
2015-01-30,60.5400,71.4000,57.7100,67.8700,33215750
2014-12-31,58.5300,60.9400,54.5400,59.7600,31318735
2014-11-28,53.2200,59.9700,53.1100,59.0300,23564081
2014-10-31,43.1400,53.8000,40.6900,53.2300,44332482
2014-09-30,46.3400,48.2500,43.1900,43.5400,21432193
2014-08-29,43.6600,47.3600,41.8400,46.3400,24016100
2014-07-31,95.2500,98.8990,43.8800,43.9700,31288327
2014-06-30,98.7200,100.9800,92.2500,95.0500,16811800
2014-05-30,94.4400,100.0900,93.2300,98.4600,12678600
2014-04-30,92.7300,96.7700,87.8200,94.0800,18591900
2014-03-31,85.3800,93.9500,84.3000,93.3100,14473600
2014-02-28,78.6000,87.4400,72.6200,86.6400,15308400
2014-01-31,73.3300,82.0800,72.5500,79.0700,16713500
2013-12-31,77.7700,78.3899,69.6100,73.3700,18419400
2013-11-29,71.1400,78.5300,70.5072,77.7400,10970800
2013-10-31,62.8600,71.4399,60.2600,70.6600,14920200
2013-09-30,57.6800,64.7400,56.0700,62.6200,10910500
2013-08-30,61.5100,63.4600,56.2000,56.6200,19087200
2013-07-31,52.2000,62.9590,51.1601,61.1700,20831200
2013-06-28,56.9500,58.2400,50.3050,52.0000,21663000
2013-05-31,61.6400,68.0000,55.1500,56.8200,25088000
2013-04-30,63.7500,64.5000,56.3500,61.6400,19064400
2013-03-28,51.3600,64.5500,51.3100,63.9600,15666400
2013-02-28,46.3100,51.9600,45.7700,51.5500,12270000
2013-01-31,44.0300,47.8300,43.3230,46.1300,15150700
2012-12-31,42.8800,45.1480,42.0500,43.0900,12148100
2012-11-30,38.2500,43.0700,37.6500,42.7500,17958400
2012-10-31,34.9400,38.5900,34.5700,38.2400,12731000
2012-09-28,33.4300,35.9396,32.6900,35.0600,12533200
2012-08-31,35.0600,35.5760,33.0900,33.5500,13981500
2012-07-31,36.1200,38.4600,34.0000,34.8500,20014000
2012-06-29,33.7300,36.5000,32.1600,35.9000,19667400
2012-05-31,33.7600,34.5500,31.2900,34.3000,19518500
2012-04-30,35.7500,36.6200,33.4000,33.8000,15727400
2012-03-30,68.8700,72.6100,34.4100,35.8200,14502900
2012-02-29,76.4800,79.5300,67.3700,68.5700,9868500
2012-01-31,76.4300,77.1500,70.9000,76.1300,8618700
2011-12-30,68.9700,77.1381,67.1300,75.0900,11192900
2011-11-30,64.6000,69.6400,60.5600,69.4200,7978700
2011-10-31,55.6700,69.3100,51.1000,66.5300,10068300
2011-09-30,57.6200,60.8900,52.6500,56.2900,7691600
2011-08-31,62.4700,63.4800,51.7900,57.7300,11035500
2011-07-29,68.6700,70.6100,59.5000,61.1200,8364500
2011-06-30,67.3600,69.6300,61.3100,68.4600,7295900
2011-05-31,66.5300,70.0700,64.7200,67.5400,6161300
2011-04-29,63.9800,66.0900,59.0000,65.8700,6512300
2011-03-31,59.5500,64.0000,56.1500,63.4200,8175100
2011-02-28,59.8600,65.0000,56.2800,59.4500,8238100
2011-01-31,57.5000,64.3400,56.5300,59.2400,8556200
2010-12-31,55.8000,59.5900,54.7000,56.6900,6477600
2010-11-30,52.7900,56.4800,52.0400,55.0000,6596600
2010-10-29,51.7300,53.0200,44.8600,52.8000,10150800
2010-09-30,44.9300,51.8500,43.9400,51.0300,9897700
2010-08-31,52.8000,54.6600,43.8900,44.2300,12695500
2010-07-30,45.4300,52.9100,42.0000,51.5900,11250300
2010-06-30,46.8500,54.1300,44.9100,44.9500,13237900
2010-05-28,43.3000,49.0500,37.0300,46.7000,15901800
2010-04-30,41.5900,45.7200,39.8800,41.4100,12168400
2010-03-31,35.2200,42.5900,35.2100,41.2300,13782300
2010-02-26,31.3700,37.1800,31.2400,35.0000,11991600
2010-01-29,34.8200,37.9500,31.2400,31.3400,11500600
2009-12-31,30.0400,36.4800,29.4700,34.5600,10455800
2009-11-30,25.8000,30.0000,24.9100,29.9000,9029800
2009-10-30,26.7500,28.9900,25.1700,25.7200,12316900
2009-09-30,24.8700,27.9900,22.4300,26.7900,11110900
2009-08-31,23.1500,27.1500,22.1500,25.2300,9897400
2009-07-31,18.1500,23.5000,17.9300,23.0600,11255500
2009-06-30,15.9600,18.6300,15.3800,18.2600,16752500
2009-05-29,17.0400,19.0800,14.5300,15.5700,18990800
2009-04-30,17.4900,22.0800,15.8650,16.7800,17547700
2009-03-31,21.4700,22.1000,13.6100,17.5700,23015600
2009-02-27,26.1500,29.9600,21.1500,21.9100,19650800
2009-01-30,29.2600,30.9500,24.5200,26.3600,20098000
2008-12-31,22.3100,29.7400,20.8100,29.2500,19747200
2008-11-28,24.8900,27.7400,18.5700,22.9500,21477800
2008-10-31,20.7800,26.0000,12.8900,24.7000,24705000
2008-09-30,22.2900,24.6800,18.6200,20.3900,22627500
2008-08-29,18.2500,23.2500,16.9300,21.0100,21387100
2008-07-31,15.1200,19.8300,10.1000,17.8800,28532000
2008-06-30,19.6700,21.2200,15.3400,15.3400,18895900
2008-05-30,21.6000,23.0000,17.3300,19.5300,11317900
2008-04-30,19.9900,22.2700,17.5100,21.4800,13834400
2008-03-31,23.5300,24.7200,17.4400,19.6200,22278900
2008-02-29,25.3900,28.5600,24.3200,24.4000,15065700
2008-01-31,24.8300,25.5400,21.1100,25.3000,17738800
2007-12-31,25.2600,28.0000,23.7200,25.0100,10809900
2007-11-30,24.9600,25.7700,21.1500,25.3300,20581400
2007-10-31,23.0900,27.8900,23.0900,25.4000,17748600
2007-09-28,25.0800,26.0000,22.6000,23.0900,11429300
2007-08-31,23.4700,26.2200,21.5000,24.8200,19290500
2007-07-31,28.0000,29.0900,23.2600,23.3300,14952700
2007-06-29,29.2600,29.3000,25.9000,27.8600,14993400
2007-05-31,29.5600,30.7200,27.1600,29.1600,20772300
2007-04-30,38.2000,38.9900,29.5100,29.6000,12775200
2007-03-30,40.1000,41.1700,36.5600,38.1000,9891400
2007-02-28,42.9600,44.5000,40.0600,41.0000,7443700
2007-01-31,40.2500,44.5200,39.5700,42.8500,10693100
2006-12-29,41.4000,43.3000,37.5000,39.5000,13045100
2006-11-30,40.3500,44.4500,38.0000,41.1300,12457200
2006-10-31,38.2700,45.8500,38.0200,40.1500,17291900
2006-09-29,38.0700,39.6400,35.2600,38.0400,9070200
2006-08-31,36.8500,39.2000,34.0000,37.8700,10514500
2006-07-31,39.5500,40.2000,33.6000,37.1300,12868500
2006-06-30,38.9900,39.9900,34.6300,39.4200,13372500
2006-05-31,37.9600,40.5400,36.6500,38.7400,15755000
2006-04-28,35.9000,39.3700,33.8600,37.9600,14394600
2006-03-31,32.2000,35.9500,29.4400,35.4500,19921900
2006-02-28,32.0700,33.1100,30.3500,32.0500,9897600
2006-01-31,35.8300,36.1900,29.8500,31.9300,15558400
2005-12-30,35.4300,37.8600,34.0400,35.7200,12326700
2005-11-30,31.4500,35.9300,31.1400,35.2300,9231100
2005-10-31,29.3900,31.7500,28.2200,31.5300,8517400
2005-09-30,33.7200,33.7900,28.3800,29.0600,9812700
2005-08-31,34.0500,35.7200,32.3800,33.7200,8956700
2005-07-29,29.9000,35.0000,28.8900,34.9800,7574000
2005-06-30,29.5200,31.2100,28.7600,29.7500,9478800
2005-05-31,27.1200,29.9200,26.6000,29.5200,6557500
2005-04-29,29.4400,31.5000,25.5500,26.6700,8703800
2005-03-31,28.3600,31.3400,28.2900,29.4400,8336700
2005-02-28,29.6300,31.9200,28.1000,28.3600,5836500
2005-01-31,33.7000,34.0000,27.4500,29.7900,9431700
2004-12-31,31.4000,33.6700,31.3100,33.4900,13094800
2004-11-30,26.3500,31.4000,25.8500,31.2300,10796800
2004-10-29,24.9000,26.9600,22.9300,26.3400,9967400
2004-09-30,23.5500,25.7000,22.7000,24.7800,8594600
2004-08-31,20.8300,23.8200,18.7400,23.5400,6921000
2004-07-30,23.8700,24.0500,19.7100,20.8300,6721700
2004-06-30,20.6000,23.9800,20.1000,23.8700,7230600
2004-05-28,22.2100,22.4800,19.2600,20.6000,9834700
2004-04-30,24.6000,27.1700,22.0000,22.1300,9153400
2004-03-31,25.6800,26.3700,22.3000,24.6600,8407100
2004-02-27,28.1000,28.1200,25.5000,25.7400,3460000
2004-01-30,27.5200,29.2700,25.9000,27.8000,4956000
2003-12-31,29.0000,29.2000,24.7600,27.2900,5133200
2003-11-28,28.7000,29.0900,25.9400,28.7600,4794900
2003-10-31,27.9500,31.8600,27.0200,28.7900,8642200
2003-09-30,27.5000,29.7600,26.8100,27.8200,9766200
2003-08-29,24.2100,27.7000,21.9000,27.5900,6013300
2003-07-31,21.4500,43.0200,20.8200,24.4600,10220700
2003-06-30,19.5000,21.9800,18.8000,21.4500,5430600
2003-05-30,17.8000,20.1500,17.1900,19.0100,6347500
2003-04-30,15.9100,17.9100,15.4900,17.8300,5901700
2003-03-31,18.3600,19.3000,15.2800,15.6600,14625100
2003-02-28,19.7700,20.0000,17.0100,18.1500,4260000
2003-01-31,21.8200,24.3500,19.2500,19.7700,4691000
2002-12-31,22.0000,23.2500,19.6200,21.6500,5110900
2002-11-29,21.6200,24.2000,20.0000,21.1700,5231500
2002-10-31,17.6000,22.7500,13.6600,21.6400,10953900
2002-09-30,24.3900,24.6500,16.2400,17.7000,5956700
2002-08-30,23.5000,27.2300,21.3900,24.4300,4468300
2002-07-31,26.1100,26.1500,19.5000,23.5000,4336500
2002-06-28,27.8000,27.8000,24.7500,26.1000,3782400
2002-05-31,30.6300,31.0800,26.9800,27.8500,3419000
2002-04-30,33.2300,33.2300,29.9100,30.6300,3743800
2002-03-28,31.2000,33.9000,31.0500,33.2900,4795400
2002-02-28,31.0700,32.2900,27.9500,31.0500,3497200
2002-01-31,29.1500,32.2700,28.1000,30.6600,5059200
2001-12-31,29.0700,31.1000,28.1500,29.1000,5172800
2001-11-30,24.3300,29.9200,23.9600,28.6500,8827000
2001-10-31,19.9700,24.5700,19.2600,24.4000,7673000
2001-09-28,32.6000,32.8200,17.4000,19.9700,6642400
2001-08-31,31.6500,33.6600,31.6000,32.6400,2990800
2001-07-31,28.6500,32.4000,28.1300,31.6400,3765300
2001-06-29,28.6000,28.9000,25.4000,28.9000,2385100
2001-05-31,28.1600,29.5000,27.1500,28.7300,2148300
2001-04-30,25.7000,28.9200,24.6000,28.1500,3186300
2001-03-30,28.1000,29.0000,24.4000,25.7000,4742400
2001-02-28,32.3000,33.6500,28.0600,28.5800,2545600
2001-01-31,29.5000,35.2500,29.0000,32.3400,4767900
2000-12-29,27.8100,31.7500,24.3100,29.7500,4354100
2000-11-30,26.1900,29.1300,25.4400,27.9400,3222600
2000-10-31,23.8800,26.2500,19.5000,25.9400,6586700
2000-09-29,26.0600,26.8100,23.1300,24.0000,3889500
2000-08-31,27.6300,28.5000,25.4400,26.0000,3549500
2000-07-31,27.1900,28.9400,26.2500,27.4400,4691300
2000-06-30,31.2500,33.1900,26.4400,27.1300,6839600
2000-05-31,28.6900,32.0600,27.9400,31.0600,4853400
2000-04-28,30.0000,31.8800,28.0600,28.7500,4543100
2000-03-31,26.7500,33.2500,25.2500,30.0600,8806400
2000-02-29,29.8800,32.6900,26.1300,26.5000,6599600
2000-01-31,35.5000,36.8800,30.1300,31.8800,5942900
1999-12-31,37.9400,38.5600,33.1900,35.1300,6049300
